date,Hour,Junction,Vehicles,DayOfWeek,Month,Weekend,Vehicles_Lag1,Vehicles_Lag24,temperature,dew_point,specific humidity,relative_humidity,precipitation,wind_speed,holiday
2015-01-11,5,3,-1.001999400444729,6,1,1,-1.001999400444729,-0.3754887541021225,-2.3434072238946255,-1.1869860696438146,-0.9509733196215904,0.6726300116328384,-0.20116845522226243,0.26930442745487204,0
2015-01-11,6,1,-0.6646475139525563,6,1,1,-0.8092268938777732,-0.3754887541021225,-2.3814038267037754,-1.1956487927432395,-0.9559394380375682,0.7071524287035929,-0.20116845522226243,0.24081644011476536,0
2015-01-11,6,2,-0.9056131471612512,6,1,1,-1.001999400444729,-0.3754887541021225,-2.3814038267037754,-1.1956487927432395,-0.9559394380375682,0.7071524287035929,-0.20116845522226243,0.24081644011476536,0
2015-01-11,6,3,-0.9538062738029901,6,1,1,-1.001999400444729,-0.3754887541021225,-2.3814038267037754,-1.1956487927432395,-0.9559394380375682,0.7071524287035929,-0.20116845522226243,0.24081644011476536,0
2015-01-11,7,3,-0.9056131471612512,6,1,1,-0.9538062738029901,-0.3754887541021225,-2.102400200362307,-1.1619604251343647,-0.9426964555949602,0.37224014880939305,-0.20116845522226243,0.29067041795995185,0
2015-01-11,7,2,-0.9056131471612512,6,1,1,-0.9056131471612512,-0.3754887541021225,-2.102400200362307,-1.1619604251343647,-0.9426964555949602,0.37224014880939305,-0.20116845522226243,0.29067041795995185,0
2015-01-11,7,1,-0.7128406405942953,6,1,1,-0.6646475139525563,-0.3754887541021225,-2.102400200362307,-1.1619604251343647,-0.9426964555949602,0.37224014880939305,-0.20116845522226243,0.29067041795995185,0
2015-01-11,8,1,-0.5682612606690783,6,1,1,-0.7128406405942953,-0.3754887541021225,-1.750660220071896,-1.1898736440102895,-0.9542840652322423,-0.07789630234693433,-0.20116845522226243,0.6823802438864182,0
2015-01-11,8,2,-0.9538062738029901,6,1,1,-0.9056131471612512,-0.3754887541021225,-1.750660220071896,-1.1898736440102895,-0.9542840652322423,-0.07789630234693433,-0.20116845522226243,0.6823802438864182,0
2015-01-11,8,3,-0.9538062738029901,6,1,1,-0.9056131471612512,-0.3754887541021225,-1.750660220071896,-1.1898736440102895,-0.9542840652322423,-0.07789630234693433,-0.20116845522226243,0.6823802438864182,0
2015-01-11,9,1,-0.5200681340273394,6,1,1,-0.5682612606690783,-0.3754887541021225,-1.3706941919804023,-1.102283888227215,-0.9195212363203962,-0.31551813413264507,-0.20116845522226243,-0.008453449111167693,0
2015-01-11,9,2,-0.9538062738029901,6,1,1,-0.9538062738029901,-0.3754887541021225,-1.3706941919804023,-1.102283888227215,-0.9195212363203962,-0.31551813413264507,-0.20116845522226243,-0.008453449111167693,0
2015-01-11,9,3,-0.8092268938777732,6,1,1,-0.9538062738029901,-0.3754887541021225,-1.3706941919804023,-1.102283888227215,-0.9195212363203962,-0.31551813413264507,-0.20116845522226243,-0.008453449111167693,0
2015-01-11,10,1,-0.3754887541021225,6,1,1,-0.5200681340273394,-0.3754887541021225,-0.8691390348996305,-1.146560028513165,-0.9360749643736562,-0.7060249558031244,-0.20116845522226243,0.6111602755361515,0
2015-01-11,10,2,-0.7128406405942953,6,1,1,-0.9538062738029901,-0.3754887541021225,-0.8691390348996305,-1.146560028513165,-0.9360749643736562,-0.7060249558031244,-0.20116845522226243,0.6111602755361515,0
2015-01-11,10,3,-0.5200681340273394,6,1,1,-0.8092268938777732,-0.3754887541021225,-0.8691390348996305,-1.146560028513165,-0.9360749643736562,-0.7060249558031244,-0.20116845522226243,0.6111602755361515,0
2015-01-11,11,3,-0.8092268938777732,6,1,1,-0.5200681340273394,-0.3754887541021225,-0.5608237435339614,-1.1937237431655894,-0.9542840652322423,-0.9006058520201026,-0.20116845522226243,0.9316501331123512,0
2015-01-11,11,2,-0.8574200205195122,6,1,1,-0.7128406405942953,-0.3754887541021225,-0.5608237435339614,-1.1937237431655894,-0.9542840652322423,-0.9006058520201026,-0.20116845522226243,0.9316501331123512,0
2015-01-11,11,1,-0.27910250081864457,6,1,1,-0.3754887541021225,-0.3754887541021225,-0.5608237435339614,-1.1937237431655894,-0.9542840652322423,-0.9006058520201026,-0.20116845522226243,0.9316501331123512,0
2015-01-11,12,1,-0.32729562746038354,6,1,1,-0.27910250081864457,-0.3754887541021225,-0.3892962222812302,-1.1571478011902399,-0.9393857099843083,-0.9517169630079725,-0.20116845522226243,0.8675521615971115,0
2015-01-11,12,2,-0.8092268938777732,6,1,1,-0.8574200205195122,-0.3754887541021225,-0.3892962222812302,-1.1571478011902399,-0.9393857099843083,-0.9517169630079725,-0.20116845522226243,0.8675521615971115,0
2015-01-11,12,3,-0.8092268938777732,6,1,1,-0.8092268938777732,-0.3754887541021225,-0.3892962222812302,-1.1571478011902399,-0.9393857099843083,-0.9517169630079725,-0.20116845522226243,0.8675521615971115,0
2015-01-12,0,1,-0.08632999425168872,0,1,0,-0.3754887541021225,-0.3754887541021225,-2.0481193392063792,-1.1581103259790648,-0.9393857099843083,0.31395554856006763,-0.20116845522226243,0.2764264242898985,0
2015-01-12,0,2,-0.6646475139525563,0,1,0,-0.9056131471612512,-0.8092268938777732,-2.0481193392063792,-1.1581103259790648,-0.9393857099843083,0.31395554856006763,-0.20116845522226243,0.2764264242898985,0
2015-01-12,0,3,-0.9056131471612512,0,1,0,-0.8574200205195122,-0.6646475139525563,-2.0481193392063792,-1.1581103259790648,-0.9393857099843083,0.31395554856006763,-0.20116845522226243,0.2764264242898985,0
2015-01-12,1,1,-0.1345231208934277,0,1,0,-0.08632999425168872,-0.47187500738560045,-2.133883099832745,-1.1802483961220396,-0.9493179468162642,0.38120701038621213,-0.20116845522226243,0.3761343799802718,0
2015-01-12,1,2,-0.7610337672360342,0,1,0,-0.6646475139525563,-0.8092268938777732,-2.133883099832745,-1.1802483961220396,-0.9493179468162642,0.38120701038621213,-0.20116845522226243,0.3761343799802718,0
2015-01-12,1,3,-0.9538062738029901,0,1,0,-0.9056131471612512,-0.7610337672360342,-2.133883099832745,-1.1802483961220396,-0.9493179468162642,0.38120701038621213,-0.20116845522226243,0.3761343799802718,0
2015-01-12,2,1,-0.2309093741769056,0,1,0,-0.1345231208934277,-0.6164543873108174,-2.1968488987736214,-1.2091241397867893,-0.9592501836482201,0.4188678290088532,-0.20116845522226243,0.2764264242898985,0
2015-01-12,2,2,-0.7128406405942953,0,1,0,-0.7610337672360342,-0.8574200205195122,-2.1968488987736214,-1.2091241397867893,-0.9592501836482201,0.4188678290088532,-0.20116845522226243,0.2764264242898985,0
2015-01-12,2,3,-0.9056131471612512,0,1,0,-0.9538062738029901,-0.8574200205195122,-2.1968488987736214,-1.2091241397867893,-0.9592501836482201,0.4188678290088532,-0.20116845522226243,0.2764264242898985,0
2015-01-12,3,3,-0.9056131471612512,0,1,0,-0.9056131471612512,-1.050192527086468,-2.2424448221446003,-1.2341497842962392,-0.9691824204801762,0.43321480753176406,-0.20116845522226243,0.10549850024925891,0
2015-01-12,3,2,-0.5682612606690783,0,1,0,-0.7128406405942953,-0.8092268938777732,-2.2424448221446003,-1.2341497842962392,-0.9691824204801762,0.43321480753176406,-0.20116845522226243,0.10549850024925891,0
2015-01-12,3,1,-0.47187500738560045,0,1,0,-0.2309093741769056,-0.7610337672360342,-2.2424448221446003,-1.2341497842962392,-0.9691824204801762,0.43321480753176406,-0.20116845522226243,0.10549850024925891,0
2015-01-12,4,1,-0.4236818807438615,0,1,0,-0.47187500738560045,-0.6646475139525563,-2.2760989560612757,-1.255325329650389,-0.9774592845068062,0.4394916106355376,-0.20116845522226243,0.012912541393912456,0
2015-01-12,4,2,-0.8092268938777732,0,1,0,-0.5682612606690783,-0.7610337672360342,-2.2760989560612757,-1.255325329650389,-0.9774592845068062,0.4394916106355376,-0.20116845522226243,0.012912541393912456,0
2015-01-12,4,3,-0.7610337672360342,0,1,0,-0.9056131471612512,-1.001999400444729,-2.2760989560612757,-1.255325329650389,-0.9774592845068062,0.4394916106355376,-0.20116845522226243,0.012912541393912456,0
2015-01-12,5,1,-0.5682612606690783,0,1,0,-0.4236818807438615,-0.8092268938777732,-2.3206092622091363,-1.263988052749814,-0.9807700301174582,0.4856709477561569,-0.20116845522226243,0.0912545065792056,0
2015-01-12,5,2,-0.7128406405942953,0,1,0,-0.8092268938777732,-1.001999400444729,-2.3206092622091363,-1.263988052749814,-0.9807700301174582,0.4856709477561569,-0.20116845522226243,0.0912545065792056,0
2015-01-12,5,3,-0.9538062738029901,0,1,0,-0.7610337672360342,-1.001999400444729,-2.3206092622091363,-1.263988052749814,-0.9807700301174582,0.4856709477561569,-0.20116845522226243,0.0912545065792056,0
2015-01-12,6,1,-0.5682612606690783,0,1,0,-0.5682612606690783,-0.6646475139525563,-2.36294833391076,-1.2582129040168641,-0.9791146573121322,0.5569574972918699,-0.20116845522226243,0.24793843694979187,0
2015-01-12,6,2,-0.8092268938777732,0,1,0,-0.7128406405942953,-0.9056131471612512,-2.36294833391076,-1.2582129040168641,-0.9791146573121322,0.5569574972918699,-0.20116845522226243,0.24793843694979187,0
2015-01-12,6,3,-0.9056131471612512,0,1,0,-0.9538062738029901,-0.9538062738029901,-2.36294833391076,-1.2582129040168641,-0.9791146573121322,0.5569574972918699,-0.20116845522226243,0.24793843694979187,0
2015-01-12,7,1,-0.5200681340273394,0,1,0,-0.5682612606690783,-0.7128406405942953,-2.026406994744008,-1.13212215668079,-0.9311088459576782,0.32381909629456906,-0.20116845522226243,0.0983765034142321,0
2015-01-12,7,2,-0.7610337672360342,0,1,0,-0.8092268938777732,-0.9056131471612512,-2.026406994744008,-1.13212215668079,-0.9311088459576782,0.32381909629456906,-0.20116845522226243,0.0983765034142321,0
2015-01-12,7,3,-1.001999400444729,0,1,0,-0.9056131471612512,-0.9056131471612512,-2.026406994744008,-1.13212215668079,-0.9311088459576782,0.32381909629456906,-0.20116845522226243,0.0983765034142321,0
2015-01-12,8,1,-0.32729562746038354,0,1,0,-0.5200681340273394,-0.5682612606690783,-1.572618995480453,-1.1686980986561397,-0.9460072012056121,-0.21957271526067898,-0.20116845522226243,0.7536002122366848,0
2015-01-12,8,2,-0.7128406405942953,0,1,0,-0.7610337672360342,-0.9538062738029901,-1.572618995480453,-1.1686980986561397,-0.9460072012056121,-0.21957271526067898,-0.20116845522226243,0.7536002122366848,0
2015-01-12,8,3,-0.8574200205195122,0,1,0,-1.001999400444729,-0.9538062738029901,-1.572618995480453,-1.1686980986561397,-0.9460072012056121,-0.21957271526067898,-0.20116845522226243,0.7536002122366848,0
2015-01-12,9,1,-0.08632999425168872,0,1,0,-0.32729562746038354,-0.5200681340273394,-1.203509139620145,-1.0445324008977155,-0.8963460170458324,-0.3881497129048812,-0.20116845522226243,-0.20786936049191396,0
2015-01-12,9,2,-0.5682612606690783,0,1,0,-0.7128406405942953,-0.9538062738029901,-1.203509139620145,-1.0445324008977155,-0.8963460170458324,-0.3881497129048812,-0.20116845522226243,-0.20786936049191396,0
2015-01-12,9,3,-0.9538062738029901,0,1,0,-0.8574200205195122,-0.8092268938777732,-1.203509139620145,-1.0445324008977155,-0.8963460170458324,-0.3881497129048812,-0.20116845522226243,-0.20786936049191396,0
2015-01-12,10,1,0.347408145523962,0,1,0,-0.08632999425168872,-0.3754887541021225,-0.7269231786711002,-1.11479671048194,-0.9244873547363743,-0.7620678406582448,-0.20116845522226243,0.012912541393912456,0
2015-01-12,10,2,-0.5682612606690783,0,1,0,-0.5682612606690783,-0.7128406405942953,-0.7269231786711002,-1.11479671048194,-0.9244873547363743,-0.7620678406582448,-0.20116845522226243,0.012912541393912456,0
2015-01-12,10,3,-0.9538062738029901,0,1,0,-0.9538062738029901,-0.5200681340273394,-0.7269231786711002,-1.11479671048194,-0.9244873547363743,-0.7620678406582448,-0.20116845522226243,0.012912541393912456,0
2015-01-12,11,1,0.299215018882223,0,1,0,0.347408145523962,-0.27910250081864457,-0.49568671014684806,-1.1658105242896646,-0.9443518284002862,-0.9122627720699676,-0.20116845522226243,-0.6423111674285402,0
2015-01-12,11,2,-0.5200681340273394,0,1,0,-0.5682612606690783,-0.8574200205195122,-0.49568671014684806,-1.1658105242896646,-0.9443518284002862,-0.9122627720699676,-0.20116845522226243,-0.6423111674285402,0
2015-01-12,11,3,-0.9056131471612512,0,1,0,-0.9538062738029901,-0.8092268938777732,-0.49568671014684806,-1.1658105242896646,-0.9443518284002862,-0.9122627720699676,-0.20116845522226243,-0.6423111674285402,0
2015-01-12,12,1,0.25102189224048405,0,1,0,0.299215018882223,-0.32729562746038354,-0.320902337224761,-1.2206744372526894,-0.9642163020641982,-1.017175052518753,-0.20116845522226243,-1.1266069522103528,0
2015-01-12,12,2,-0.8092268938777732,0,1,0,-0.5200681340273394,-0.8092268938777732,-0.320902337224761,-1.2206744372526894,-0.9642163020641982,-1.017175052518753,-0.20116845522226243,-1.1266069522103528,0
2015-01-12,12,3,-0.8574200205195122,0,1,0,-0.9056131471612512,-0.8092268938777732,-0.320902337224761,-1.2206744372526894,-0.9642163020641982,-1.017175052518753,-0.20116845522226243,-1.1266069522103528,0
2015-01-12,13,1,-0.3754887541021225,6,1,1,-0.32729562746038354,-0.3754887541021225,-0.2981043755392717,-1.131159631891965,-0.9277981003470263,-0.9723407446346568,-0.20116845522226243,1.0028701014626176,0
2015-01-12,13,2,-0.8092268938777732,6,1,1,-0.8092268938777732,-0.3754887541021225,-0.2981043755392717,-1.131159631891965,-0.9277981003470263,-0.9723407446346568,-0.20116845522226243,1.0028701014626176,0
2015-01-12,13,3,-0.6646475139525563,6,1,1,-0.8092268938777732,-0.3754887541021225,-0.2981043755392717,-1.131159631891965,-0.9277981003470263,-0.9723407446346568,-0.20116845522226243,1.0028701014626176,0
2015-01-12,14,1,-0.32729562746038354,6,1,1,-0.3754887541021225,-0.3754887541021225,-0.3002756099855088,-1.123459433581365,-0.9261427275417004,-0.968754000003929,-0.20116845522226243,1.1381880413281242,0
2015-01-12,14,2,-0.8574200205195122,6,1,1,-0.8092268938777732,-0.3754887541021225,-0.3002756099855088,-1.123459433581365,-0.9261427275417004,-0.968754000003929,-0.20116845522226243,1.1381880413281242,0
2015-01-12,14,3,-0.8092268938777732,6,1,1,-0.6646475139525563,-0.3754887541021225,-0.3002756099855088,-1.123459433581365,-0.9261427275417004,-0.968754000003929,-0.20116845522226243,1.1381880413281242,0
2015-01-12,15,3,-0.8092268938777732,6,1,1,-0.8092268938777732,-0.3754887541021225,-0.459861341783936,-0.964642843425241,-0.8566170697180084,-0.7853816807579749,-0.20116845522226243,0.4402323514955116,0
2015-01-12,15,2,-0.9538062738029901,6,1,1,-0.8574200205195122,-0.3754887541021225,-0.459861341783936,-0.964642843425241,-0.8566170697180084,-0.7853816807579749,-0.20116845522226243,0.4402323514955116,0
2015-01-12,15,1,-0.5200681340273394,6,1,1,-0.32729562746038354,-0.3754887541021225,-0.459861341783936,-0.964642843425241,-0.8566170697180084,-0.7853816807579749,-0.20116845522226243,0.4402323514955116,0
2015-01-12,16,1,-0.5200681340273394,6,1,1,-0.5200681340273394,-0.3754887541021225,-1.0243822978055837,-0.6181339194482431,-0.6927351619907347,-0.05951423611445498,-0.20116845522226243,-0.02269744278122102,0
2015-01-12,16,2,-0.7128406405942953,6,1,1,-0.9538062738029901,-0.3754887541021225,-1.0243822978055837,-0.6181339194482431,-0.6927351619907347,-0.05951423611445498,-0.20116845522226243,-0.02269744278122102,0
2015-01-12,16,3,-0.9056131471612512,6,1,1,-0.8092268938777732,-0.3754887541021225,-1.0243822978055837,-0.6181339194482431,-0.6927351619907347,-0.05951423611445498,-0.20116845522226243,-0.02269744278122102,0
2015-01-12,17,1,-0.32729562746038354,6,1,1,-0.5200681340273394,-0.3754887541021225,-1.3641804886416908,-0.816414025946192,-0.7937129031156205,0.027015978101850975,-0.20116845522226243,0.1482304812594189,0
2015-01-12,17,2,-0.7610337672360342,6,1,1,-0.7128406405942953,-0.3754887541021225,-1.3641804886416908,-0.816414025946192,-0.7937129031156205,0.027015978101850975,-0.20116845522226243,0.1482304812594189,0
2015-01-12,17,3,-0.9056131471612512,6,1,1,-0.9056131471612512,-0.3754887541021225,-1.3641804886416908,-0.816414025946192,-0.7937129031156205,0.027015978101850975,-0.20116845522226243,0.1482304812594189,0
2015-01-12,18,1,-0.27910250081864457,6,1,1,-0.32729562746038354,-0.3754887541021225,-1.4608004214992423,-0.8847532859527665,-0.8268203592221406,0.033741124284465365,-0.20116845522226243,0.06988851607412544,0
2015-01-12,18,2,-0.7128406405942953,6,1,1,-0.7610337672360342,-0.3754887541021225,-1.4608004214992423,-0.8847532859527665,-0.8268203592221406,0.033741124284465365,-0.20116845522226243,0.06988851607412544,0
2015-01-12,18,3,-0.8092268938777732,6,1,1,-0.9056131471612512,-0.3754887541021225,-1.4608004214992423,-0.8847532859527665,-0.8268203592221406,0.033741124284465365,-0.20116845522226243,0.06988851607412544,0
2015-01-12,19,3,-0.8574200205195122,6,1,1,-0.8092268938777732,-0.3754887541021225,-1.5367936271175409,-0.949242446804041,-0.8549616969126825,0.02970603657489686,-0.20116845522226243,-0.02269744278122102,0
2015-01-12,19,2,-0.7610337672360342,6,1,1,-0.7128406405942953,-0.3754887541021225,-1.5367936271175409,-0.949242446804041,-0.8549616969126825,0.02970603657489686,-0.20116845522226243,-0.02269744278122102,0
2015-01-12,19,1,-0.1345231208934277,6,1,1,-0.27910250081864457,-0.3754887541021225,-1.5367936271175409,-0.949242446804041,-0.8549616969126825,0.02970603657489686,-0.20116845522226243,-0.02269744278122102,0
2015-01-12,20,1,-0.27910250081864457,6,1,1,-0.1345231208934277,-0.3754887541021225,-1.6062731293971284,-1.0089189837111907,-0.8814476617978984,0.018945802682713644,-0.20116845522226243,-0.09391741113148765,0
2015-01-12,20,2,-0.8092268938777732,6,1,1,-0.7610337672360342,-0.3754887541021225,-1.6062731293971284,-1.0089189837111907,-0.8814476617978984,0.018945802682713644,-0.20116845522226243,-0.09391741113148765,0
2015-01-12,20,3,-0.5682612606690783,6,1,1,-0.8574200205195122,-0.3754887541021225,-1.6062731293971284,-1.0089189837111907,-0.8814476617978984,0.018945802682713644,-0.20116845522226243,-0.09391741113148765,0
2015-01-12,21,1,-0.18271624753516666,6,1,1,-0.27910250081864457,-0.3754887541021225,-1.6931225072466125,-1.0791832932954153,-0.9079336266831143,0.022532547313441276,-0.20116845522226243,-0.08679541429646083,0
2015-01-12,21,2,-0.8574200205195122,6,1,1,-0.8092268938777732,-0.3754887541021225,-1.6931225072466125,-1.0791832932954153,-0.9079336266831143,0.022532547313441276,-0.20116845522226243,-0.08679541429646083,0
2015-01-12,21,3,-0.7128406405942953,6,1,1,-0.5682612606690783,-0.3754887541021225,-1.6931225072466125,-1.0791832932954153,-0.9079336266831143,0.022532547313441276,-0.20116845522226243,-0.08679541429646083,0
2015-01-12,22,1,-0.1345231208934277,6,1,1,-0.18271624753516666,-0.3754887541021225,-1.8136260190127722,-1.11287166090429,-0.9211766091257223,0.10637270305670167,-0.20116845522226243,0.02003453822893896,0
2015-01-12,22,2,-0.6646475139525563,6,1,1,-0.8574200205195122,-0.3754887541021225,-1.8136260190127722,-1.11287166090429,-0.9211766091257223,0.10637270305670167,-0.20116845522226243,0.02003453822893896,0
2015-01-12,22,3,-0.8092268938777732,6,1,1,-0.7128406405942953,-0.3754887541021225,-1.8136260190127722,-1.11287166090429,-0.9211766091257223,0.10637270305670167,-0.20116845522226243,0.02003453822893896,0
2015-01-12,23,3,-0.8574200205195122,6,1,1,-0.8092268938777732,-0.3754887541021225,-1.9428144685638797,-1.1427099293578649,-0.9327642187630042,0.211284983505487,-0.20116845522226243,0.16247447492947223,0
2015-01-12,23,2,-0.9056131471612512,6,1,1,-0.6646475139525563,-0.3754887541021225,-1.9428144685638797,-1.1427099293578649,-0.9327642187630042,0.211284983505487,-0.20116845522226243,0.16247447492947223,0
2015-01-12,23,1,-0.3754887541021225,6,1,1,-0.1345231208934277,-0.3754887541021225,-1.9428144685638797,-1.1427099293578649,-0.9327642187630042,0.211284983505487,-0.20116845522226243,0.16247447492947223,0
2015-01-13,13,1,0.39560127216570096,0,1,0,0.25102189224048405,-0.3754887541021225,-0.2427378971602253,-1.2302996851409393,-0.9675270476748502,-1.0516974695895074,-0.20116845522226243,-1.4399748129515255,0
2015-01-13,13,2,-0.5200681340273394,0,1,0,-0.8092268938777732,-0.8092268938777732,-0.2427378971602253,-1.2302996851409393,-0.9675270476748502,-1.0516974695895074,-0.20116845522226243,-1.4399748129515255,0
2015-01-13,13,3,-0.8574200205195122,0,1,0,-0.8574200205195122,-0.6646475139525563,-0.2427378971602253,-1.2302996851409393,-0.9675270476748502,-1.0516974695895074,-0.20116845522226243,-1.4399748129515255,0
2015-01-13,14,1,0.1546356389570061,0,1,0,0.39560127216570096,-0.32729562746038354,-0.3154742511091686,-1.2110491893644395,-0.9609055564535461,-1.0153816802033893,-0.20116845522226243,-1.7390986800226453,0
2015-01-13,14,2,-0.5682612606690783,0,1,0,-0.5200681340273394,-0.8574200205195122,-0.3154742511091686,-1.2110491893644395,-0.9609055564535461,-1.0153816802033893,-0.20116845522226243,-1.7390986800226453,0
2015-01-13,14,3,-0.7610337672360342,0,1,0,-0.8574200205195122,-0.8092268938777732,-0.3154742511091686,-1.2110491893644395,-0.9609055564535461,-1.0153816802033893,-0.20116845522226243,-1.7390986800226453,0
2015-01-13,15,1,0.299215018882223,0,1,0,0.1546356389570061,-0.5200681340273394,-0.47723121735383284,-0.7596250634055173,-0.7440517189558405,-0.5885590691467919,-0.20116845522226243,-1.7533426736926985,0
2015-01-13,15,2,-0.6164543873108174,0,1,0,-0.5682612606690783,-0.9538062738029901,-0.47723121735383284,-0.7596250634055173,-0.7440517189558405,-0.5885590691467919,-0.20116845522226243,-1.7533426736926985,0
2015-01-13,15,3,-0.7128406405942953,0,1,0,-0.7610337672360342,-0.8092268938777732,-0.47723121735383284,-0.7596250634055173,-0.7440517189558405,-0.5885590691467919,-0.20116845522226243,-1.7533426736926985,0
2015-01-13,16,1,0.10644251231526715,0,1,0,0.299215018882223,-0.5200681340273394,-0.8626253315609194,-0.7663627369272923,-0.7655715654250785,-0.35855906970137763,-0.20116845522226243,-0.8702150661493931,0
2015-01-13,16,2,-0.5682612606690783,0,1,0,-0.6164543873108174,-0.7128406405942953,-0.8626253315609194,-0.7663627369272923,-0.7655715654250785,-0.35855906970137763,-0.20116845522226243,-0.8702150661493931,0
2015-01-13,16,3,-0.7610337672360342,0,1,0,-0.7128406405942953,-0.9056131471612512,-0.8626253315609194,-0.7663627369272923,-0.7655715654250785,-0.35855906970137763,-0.20116845522226243,-0.8702150661493931,0
2015-01-13,17,1,0.10644251231526715,0,1,0,0.10644251231526715,-0.32729562746038354,-1.2773311107922065,-0.8683903645427415,-0.8168881223901845,-0.1227306102310307,-0.20116845522226243,-0.10816140480154098,0
2015-01-13,17,2,-0.5682612606690783,0,1,0,-0.5682612606690783,-0.7610337672360342,-1.2773311107922065,-0.8683903645427415,-0.8168881223901845,-0.1227306102310307,-0.20116845522226243,-0.10816140480154098,0
2015-01-13,17,3,-0.6646475139525563,0,1,0,-0.7610337672360342,-0.9056131471612512,-1.2773311107922065,-0.8683903645427415,-0.8168881223901845,-0.1227306102310307,-0.20116845522226243,-0.10816140480154098,0
2015-01-13,18,3,-0.8092268938777732,0,1,0,-0.6646475139525563,-0.8092268938777732,-1.4987970243083915,-0.8828282363751165,-0.8251649864168145,0.07857543216856172,-0.20116845522226243,0.30491441163000516,0
2015-01-13,18,2,-0.6646475139525563,0,1,0,-0.5682612606690783,-0.7128406405942953,-1.4987970243083915,-0.8828282363751165,-0.8251649864168145,0.07857543216856172,-0.20116845522226243,0.30491441163000516,0
2015-01-13,18,1,0.10644251231526715,0,1,0,0.10644251231526715,-0.27910250081864457,-1.4987970243083915,-0.8828282363751165,-0.8251649864168145,0.07857543216856172,-0.20116845522226243,0.30491441163000516,0
